what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514946063966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1514946066287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1514946076204
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1514946081358
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1514946084063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946084079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946085458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946085616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946086433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946086666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946092800
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1514946108865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946108882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946110587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946110702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946111803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946112030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946118322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946132707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946132737
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1514946132742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946132764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946134072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946134137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946134897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946135155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946136936
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1514946148179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946148197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946149434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946149498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946150483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946150701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946154148
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1514946168736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946168754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946170002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946170063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946170801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946171034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946172618
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1514946179046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946179054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946179934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946180159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946184096
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1514946519201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514946703363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947030938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947044392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947088817
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1514947089333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947404629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947406347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.aboutAction",1514947406355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947413603
started,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1514947414916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947421353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1514947421363
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1514947878074
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1514947878200
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1514947878957
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1514947879072
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1514947879152
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1514947879199
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1514947879234
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1514947879243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947879509
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1514947879634
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1514947879722
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1514947879725
error,log,,,"Provisioning exception",1514947879829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947889401
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1514947889411
started,bundle,org.eclipse.epp.mpc.core,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.core",1514947892230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947893012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947893386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514947895651
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1514947922483
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1514947928346
error,log,,,"No repository found at jar:file:/G:/java/train/tools/Pydev/PyDev%206.0.0.zip!/.",1514947931724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948006034
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1514948006042
error,log,,,"Provisioning exception",1514948008293
error,log,,,"No repository found at jar:file:/G:/java/train/tools/Pydev/PyDev%206.0.0.zip!/.",1514948008296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948008371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948048776
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1514948048784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948051525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948051825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948053300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948157580
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1514948157591
error,log,,,"Internal Error",1514948159085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948163086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948217268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1514948217276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948220994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948221727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948242792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948297445
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1514948297450
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1514948297455
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1514948297560
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1514948297605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948297876
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1514948298578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948937945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948941205
error,log,,,"An error occurred while collecting items to be installed",1514948946875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948965804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948967539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514948968444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514949010443
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1514949013927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514949016383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514949240582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514949241366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514949242466
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514949243650
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1514949244714
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1514949244716
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1514949244773
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1514949244818
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1514949244887
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1514949244904
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1514949244940
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1514949244940
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1514949245000
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1514949245053
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1514949245121
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1514949276563
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1514949276563
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1514949276564
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1514949276564
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1514949276565
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1514949276565
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1514949276566
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1514949276567
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1514949276567
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1514949276567
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1514949276568
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1514949276569
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1514949276570
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1514949276570
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1514949276571
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1514949276571
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1514949276572
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1514949276572
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1514949276573
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1514949276573
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1514949276573
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1514949276574
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1514949276574
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1514949276574
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1514949276575
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1514949276575
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1514949276576
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1514949276576
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110815-1438,"org.eclipse.equinox.frameworkadmin.equinox",1514949276577
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1514949276577
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1514949276578
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1514949276579
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1514949276579
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1514949276579
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1514949276580
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1514949276581
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1514949276581
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1514949276621
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1514949276621
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1514949276622
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1514949276622
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1514949276623
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1514949276671
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1514949276672
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1514949276672
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1514949276672
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1514949276673
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1514949276673
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1514949276674
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1514949276674
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1514949276675
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1514949276676
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1514949276676
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1514949276677
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1514949276678
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1514949276678
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1514949276679
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1514949276680
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1514949276696
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1514949276757
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1514949276796
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1514949276796
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1514949276797
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1514949276797
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1514949276798
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1514949276798
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1514949276799
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1514949276799
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1514949276884
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1514949276884
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1514949276885
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1514949276948
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1514949276948
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1514949276950
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1514949276950
